Año,Aerolinea,Mes,Pasajeros
2004,Aeromar,8,47711
2004,Aerovías Caribe S.A  de C.V,8,72393
2004,Aeroméxico (Aerovías de México),8,612501
2004,Aviacsa (Consorcio Aviaxsa),8,248978
2004,Grupo  Aereo Monterrey,8,70083
2004,Lineas Aereas Azteca,8,62500
2004,Mexicana (Mexicana de Aviación),8,443669
2005,ABC Aerolineas,8,0
2005,Aerocalifornia,8,176352
2005,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,8,75076
2005,Aeromar,8,50565
2005,Aerovías Caribe S.A  de C.V,8,82667
2005,Aeroméxico (Aerovías de México),8,577708
2005,Aviacsa (Consorcio Aviaxsa),8,250369
2005,Avolar,8,0
2005,Grupo Aereo  Monterrey,8,56807
2005,Lineas Aereas Azteca,8,101223
2005,Mexicana (Mexicana de Aviación),8,405641
2006,ABC Aerolíneas,8,145885
2006,Aerocalifornia,8,27063
2006,Aeroenlaces,8,0
2006,Aerolineas Mesoamericanas,8,19175
2006,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,8,126820
2006,Aeromar,8,56322
2006,Aerovías Caribe S.A  de C.V,8,119387
2006,Aeroméxico (Aerovías de México),8,528201
2006,Aviacsa (Consorcio Aviaxsa),8,272838
2006,Avolar,8,46420
2006,Grupo  Aereo Monterrey,8,74131
2006,Lineas Aereas Azteca,8,99163
2006,Mexicana (Mexicana de Aviación),8,409072
2006,Vuela,8,112122
2007,Aeroméxico (Aerovías de México),8,476837
2007,Mexicana (Mexicana de Aviación),8,390210
2007,Aviacsa (Consorcio Aviaxsa),8,273890
2007,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,8,216174
2007,Vuela,8,227747
2007,Aerovías Caribe S.A  de C.V,8,184565
2007,ABC Aerolineas,8,200726
2007,Aerocalifornia,8,132930
2007,Aeroenlaces,8,130740
2007,Avolar,8,93972
2007,Aerolineas Mesoamericanas,8,89383
2007,Grupo Aereo  Monterrey,8,68831
2007,Aeromar,8,43564
2007,Lineas Aereas Azteca,8,0
2008,ABC Aerolineas,8,255142
2008,Aerocalifornia,8,0
2008,Aeroenlaces,8,109566
2008,Aerolineas Mesoamericanas,8,99295
2008,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,8,266907
2008,Aeromar,8,37567
2008,Aerovías Caribe S.A  de C.V,8,295724
2008,Aeroméxico (Aerovías de México),8,416873
2008,Aviacsa (Consorcio Aviaxsa),8,212078
2008,Avolar,8,36075
2008,Grupo Aereo  Monterrey,8,53551
2008,Mexicana (Mexicana de Aviación),8,298081
2008,Vuela,8,315602
2009,Aeroméxico Connect (Aerolitoral),8,360650
2009,Aeroméxico (Aerovias de México),8,372928
2009,Click (Aerovías Caribe),8,363237
2009,Volaris (Concesionaria Vuela Cia de Aviación),8,302663
2009,Interjet (ABC Aerolíneas),8,304184
2009,Mexicana (Mexicana de Aviación),8,229039
2009,Vivaaerobus (Aeroenlaces),8,149958
2009,Aviacsa (Consorcio Aviaxsa),8,0
2009,Magnicharters (Grupo Aéreo Monterrey),8,67015
2009,Aeromar,8,45597
2009,Mexicana Link,8,61854
2009,Aerocalifornia,8,0
2009,Alma (Aerolineas Mesoamericanas),8,0
2009,Avolar,8,0
2010,Aeroméxico Connect (Aerolitoral),8,418806
2010,Click (Aerovías Caribe),8,288805
2010,Aeroméxico (Aerovías de México),8,376108
2010,Interjet (ABC Aerolíneas),8,362641
2010,Volaris (Concesionaria Vuela Cia de Aviación),8,350013
2010,Mexicana (Mexicana de Aviación),8,125490
2010,Vivaaerobus (Aeroenlaces),8,195782
2010,Mexicana Link ,8,50472
2010,Aeromar,8,50388
2010,Magnicharters (Grupo Aéreo Monterrey),8,102216
2010,Aeroméxico Travel,8,0
2011,Interjet (ABC Aerolíneas),8,580811
2011,Aeroméxico Connect (Aerolitoral),8,438429
2011,Aeroméxico (Aerovías de México),8,457085
2011,Volaris (Concesionaria Vuela Cia de Aviación),8,382448
2011,Vivaaerobus (Aeroenlaces),8,300870
2011,Magnicharters (Grupo Aéreo Monterrey),8,72488
2011,Aeromar,8,51919
2012,Interjet (ABC Aerolíneas),8,599881
2012,Aeroméxico Connect (Aerolitoral),8,497867
2012,Aeroméxico (Aerovías de México),8,412321
2012,Volaris (Concesionaria Vuela Cia de Aviación),8,546617
2012,Vivaaerobus (Aeroenlaces),8,358152
2012,Magnicharters (Grupo Aéreo Monterrey),8,125590
2012,Aeromar,8,46579
2013,Interjet (ABC Aerolíneas),8,693611
2013,Aeroméxico Connect (Aerolitoral),8,521816
2013,Aeroméxico (Aerovías de México),8,454861
2013,Volaris (Concesionaria Vuela Cia de Aviación),8,714130
2013,Vivaaerobus (Aeroenlaces),8,344823
2013,Magnicharters (Grupo Aéreo Monterrey),8,95737
2013,Aeromar,8,43354
2014,Aéreo Calafia,8,5295
2014,Aeromar,8,43245
2014,Aeroméxico (Aerovías de México),8,442558
2014,Aeroméxico Connect (Aerolitoral),8,620065
2014,Interjet (ABC Aerolíneas),8,696793
2014,Magnicharters (Grupo Aéreo Monterrey),8,124183
2014,Transportes Aéreos Regionales (TAR),8,12790
2014,Vivaaerobus (Aeroenlaces),8,385320
2014,Volaris (Concesionaria Vuela Cia de Aviación),8,714279
2015,Aéreo Calafia,8,9532
2015,Aeromar,8,39252
2015,Aeroméxico (Aerovías de México),8,472901
2015,Aeroméxico Connect (Aerolitoral),8,614946
2015,Interjet (ABC Aerolíneas),8,819792
2015,Magnicharters (Grupo Aéreo Monterrey),8,136178
2015,Transportes Aéreos Regionales (TAR),8,26488
2015,Vivaaerobus (Aeroenlaces),8,450809
2015,Volaris (Concesionaria Vuela Cia de Aviación),8,893403
2016,Aéreo Calafia,8,17924
2016,Aeromar,8,42243
2016,Aeroméxico (Aerovías de México),8,507446
2016,Aeroméxico Connect (Aerolitoral),8,654263
2016,Interjet (ABC Aerolíneas),8,777543
2016,Magnicharters (Grupo Aéreo Monterrey),8,110414
2016,Transportes Aéreos Regionales (TAR),8,57630
2016,Vivaaerobus (Aeroenlaces),8,651743
2016,Volaris (Concesionaria Vuela Cia de Aviación),8,1042027
2017,Aéreo Calafia,8,28912
2017,Aeromar,8,56142
2017,Aeroméxico (Aerovías de México),8,443946
2017,Aeroméxico Connect (Aerolitoral),8,714944
2017,Interjet (ABC Aerolíneas),8,882633
2017,Magnicharters (Grupo Aéreo Monterrey),8,106830
2017,Transportes Aéreos Regionales (TAR),8,52303
2017,Vivaaerobus (Aeroenlaces),8,770673
2017,Volaris (Concesionaria Vuela Cia de Aviación),8,1062257
2018,Aéreo Calafia,8,27838
2018,Aeromar,8,61611
2018,Aeroméxico (Aerovías de México),8,448978
2018,Aeroméxico Connect (Aerolitoral),8,744528
2018,Interjet (ABC Aerolíneas),8,888851
2018,Magnicharters (Grupo Aéreo Monterrey),8,104695
2018,Transportes Aéreos Regionales (TAR),8,54110
2018,Vivaaerobus (Aeroenlaces),8,897879
2018,Volaris (Concesionaria Vuela Cia de Aviación),8,1188354
2019,Aéreo Calafia,8,22090
2019,Aeromar,8,67450
2019,Aeroméxico (Aerovías de México),8,430288
2019,Aeroméxico Connect (Aerolitoral),8,655731
2019,Interjet (ABC Aerolíneas),8,958899
2019,Magnicharters (Grupo Aéreo Monterrey),8,88036
2019,Transportes Aéreos Regionales (TAR),8,47511
2019,Vivaaerobus (Aeroenlaces),8,1066768
2019,Volaris (Concesionaria Vuela Cia de Aviación),8,1428408
2020,Aéreo Calafia,8,3748
2020,Aeromar,8,21943
2020,Aeroméxico (Aerovías de México),8,229275
2020,Aeroméxico Connect (Aerolitoral),8,295825
2020,Interjet (ABC Aerolíneas),8,38737
2020,Magnicharters (Grupo Aéreo Monterrey),8,30641
2020,Transportes Aéreos Regionales (TAR),8,7400
2020,Vivaaerobus (Aeroenlaces),8,563349
2020,Volaris (Concesionaria Vuela Cia de Aviación),8,929353
2021,Volaris (Concesionaria Vuela Cia de Aviación),8,1683995
2021,Vivaaerobus (Aeroenlaces),8,1134685
2021,Aeroméxico (Aerovías de México),8,592919
2021,Aeroméxico Connect (Aerolitoral),8,471986
2021,Magnicharters (Grupo Aéreo Monterrey),8,35479
2021,Aeromar,8,36507
2021,Transportes Aéreos Regionales (TAR),8,26034
2021,Aéreo Calafia,8,12792
2022,Volaris (Concesionaria Vuela Cia de Aviación),8,2088715
2022,Vivaaerobus (Aeroenlaces),8,1602163
2022,Aeroméxico (Aerovías de México),8,919122
2022,Aeroméxico Connect (Aerolitoral),8,475479
2022,Aeromar,8,34751
2022,Magnicharters (Grupo Aéreo Monterrey),8,41574
2022,Transportes Aéreos Regionales (TAR),8,28457
2022,Aéreo Calafia,8,12206
2023,Volaris (Concesionaria Vuela Cia de Aviación),8,2286122
2023,Vivaaerobus (Aeroenlaces),8,2015964
2023,Aeroméxico (Aerovías de México),8,1178831
2023,Aeroméxico Connect (Aerolitoral),8,442495
2023,Magnicharters (Grupo Aéreo Monterrey),8,33617
2023,Transportes Aéreos Regionales (TAR),8,17102
2023,Aéreo Calafia,8,711
2023,Aeromar,8,0
2023,Aerus,8,1858
1992,Aeroméxico (Aerovías de México),9,443534
1992,Mexicana (Mexicana de Aviación),9,361733
1992,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,34131
1992,Aerocalifornia,9,53844
1992,Aviacsa (Consorcio Aviaxsa),9,26112
1992,Servicios Aereos Rutas Oriente  (S.A.R.O),9,22222
1992,Aerovías Caribe S.A  de C.V,9,17199
1992,Aeromar,9,18949
1992,Aviación del Noroeste S.A de C.V,9,17077
1992,Aerocozumel,9,10500
1992,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,13184
1992,Aerovías de Poniente S.A de C.V,9,8477
1992,Aero Sudpacifico S.A.,9,1977
1992,Aeromonterrey,9,930
1992,Aerolineas Morelos S.A (Aeromorelos),9,1109
1992,Transportes Aéreos  Gane S.A  de C.V,9,252
1992,Servicio Aéreo Leo López S.A. de C.V,9,398
1993,Aero Sudpacifico S.A.,9,2104
1993,Aerocalifornia,9,54901
1993,Aerocozumel,9,9338
1993,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,14764
1993,Aeromar,9,23133
1993,Aeromonterrey,9,0
1993,Aerolineas Morelos S.A (Aeromorelos),9,1849
1993,Aerovías Caribe S.A  de C.V,9,17199
1993,Aeroméxico (Aerovías de México),9,475495
1993,Aerovías de Poniente S.A de C.V,9,8019
1993,Aviación del Noroeste S.A de C.V,9,16144
1993,Aviacsa (Consorcio Aviaxsa),9,32675
1993,Mexicana (Mexicana de Aviación),9,346157
1993,"Pal Aerolineas, S.A. de C.V.",9,0
1993,Servicios Aereos Rutas Oriente  (S.A.R.O),9,38205
1993,Servicio Aéreo Leo López S.A. de C.V,9,173
1993,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,114211
1993,Transportes Aéreos  Gane S.A  de C.V,9,0
1994,Aero Sudpacifico S.A.,9,2372
1994,Aerocalifornia,9,64291
1994,Aerocozumel,9,10008
1994,Aeroejecutivo S.A de C.V ,9,352
1994,Aerolineas Internacionales,9,8425
1994,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,19988
1994,Aeromar,9,27907
1994,Aerolineas Morelos S.A (Aeromorelos),9,1734
1994,Aerovías Caribe S.A  de C.V,9,26699
1994,Aeroméxico (Aerovías de México),9,550363
1994,Aerovías de Poniente S.A de C.V,9,21849
1994,Aviación del Noroeste S.A de C.V,9,3025
1994,Aviacsa (Consorcio Aviaxsa),9,41486
1994,Lineas Aereas Allegro,9,561
1994,Mexicana (Mexicana de Aviación),9,381350
1994,"Pal Aerolineas, S.A. de C.V.",9,3549
1994,Servicios Aereos Rutas Oriente  (S.A.R.O),9,62690
1994,Servicio Aéreo Leo López S.A. de C.V,9,443
1994,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,234670
1994,Transportes Aéreos  Gane S.A  de C.V,9,237
1995,Aero Sudpacifico S.A.,9,1516
1995,Aerocalifornia,9,63312
1995,Aerocozumel,9,9662
1995,Aeroejecutivo S.A de C.V ,9,7727
1995,Aerolineas Internacionales,9,9789
1995,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,35607
1995,Aeromar,9,26626
1995,Aerolineas Morelos S.A (Aeromorelos),9,1166
1995,Aerovías Caribe S.A  de C.V,9,31357
1995,Aeroméxico (Aerovías de México),9,432259
1995,Aviación del Noroeste S.A de C.V,9,2434
1995,Aviacsa (Consorcio Aviaxsa),9,35691
1995,Lineas Aereas Allegro,9,2686
1995,Mexicana (Mexicana de Aviación),9,352372
1995,"Pal Aerolineas, S.A. de C.V.",9,0
1995,Servicios Aereos Rutas Oriente  (S.A.R.O),9,0
1995,Servicio Aéreo Leo López S.A. de C.V,9,0
1995,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,86409
1995,Transportes Aéreos  Gane S.A  de C.V,9,0
1996,Aero Cuahonte S.A de C.V,9,0
1996,Aero Sudpacifico S.A.,9,1267
1996,Aerocalifornia,9,64923
1996,Aerocozumel,9,8053
1996,Aeroejecutivo S.A de C.V ,9,21389
1996,Aerolineas Internacionales,9,13362
1996,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,47355
1996,Aeromar,9,25969
1996,Aerolineas Morelos S.A (Aeromorelos),9,1230
1996,Aerovías Caribe S.A  de C.V,9,32307
1996,Aeroméxico (Aerovías de México),9,420295
1996,Aviación del Noroeste S.A de C.V,9,0
1996,Aviacsa (Consorcio Aviaxsa),9,29483
1996,Lineas Aereas Allegro,9,7892
1996,Mexicana (Mexicana de Aviación),9,319712
1996,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,74899
1997,Aero Cuahonte S.A de C.V,9,3433
1997,Aerocalifornia,9,87607
1997,Aerocozumel,9,6869
1997,Aeroejecutivo S.A de C.V ,9,19406
1997,Aerolineas Internacionales,9,16349
1997,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,49907
1997,Aeromar,9,29526
1997,Aerolineas Morelos S.A (Aeromorelos),9,0
1997,Aerovías Caribe S.A  de C.V,9,28906
1997,Aeroméxico (Aerovías de México),9,462957
1997,Aviacsa (Consorcio Aviaxsa),9,31025
1997,Lineas Aereas Allegro,9,1249
1997,Mexicana (Mexicana de Aviación),9,351447
1997,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,80914
1998,Aero Cuahonte S.A de C.V,9,2261
1998,Aerocalifornia,9,117205
1998,Aerocozumel,9,6902
1998,Aeroejecutivo S.A de C.V ,9,5656
1998,Aerolineas Internacionales,9,16497
1998,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,55076
1998,Aeromar,9,30693
1998,Aerovías Caribe S.A  de C.V,9,19135
1998,Aeroméxico (Aerovías de México),9,481938
1998,Aviacsa (Consorcio Aviaxsa),9,65529
1998,Lineas Aereas Allegro,9,8036
1998,Mexicana (Mexicana de Aviación),9,333358
1998,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,118790
1999,Aero Cuahonte S.A de C.V,9,2701
1999,Aerocalifornia,9,114866
1999,Aerocozumel,9,8698
1999,Aeroejecutivo S.A de C.V ,9,3544
1999,Aerolineas Internacionales,9,33809
1999,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,59059
1999,Aeromar,9,33777
1999,Aerovías Caribe S.A  de C.V,9,38318
1999,Aeroméxico (Aerovías de México),9,496566
1999,Aviacsa (Consorcio Aviaxsa),9,76584
1999,Lineas Aereas Allegro,9,10445
1999,Mexicana (Mexicana de Aviación),9,350755
1999,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",9,157275
2000,Aeroméxico (Aerovías de México),9,577813
2000,Mexicana (Mexicana de Aviación),9,397785
2000,Aerocalifornia,9,94144
2000,Aviacsa (Consorcio Aviaxsa),9,111769
2000,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,61772
2000,Aeromar,9,40853
2000,Aerovías Caribe S.A  de C.V,9,26787
2000,Aerolineas Internacionales,9,37464
2000,Lineas Aereas Allegro,9,10863
2000,Aerocozumel,9,6300
2000,Aero Cuahonte S.A de C.V,9,2388
2000,Aeroejecutivo S.A de C.V ,9,0
2001,Aero Cuahonte S.A de C.V,9,1617
2001,Aerocalifornia,9,108663
2001,Aerocozumel,9,3712
2001,Aerolineas Internacionales,9,24053
2001,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,56891
2001,Aeromar,9,34876
2001,Aerovías Caribe S.A  de C.V,9,34015
2001,Aeroméxico (Aerovías de México),9,518815
2001,Aviacsa (Consorcio Aviaxsa),9,96674
2001,Grupo  Aereo Monterrey,9,20382
2001,Lineas Aereas Allegro,9,31416
2001,Lineas Aereas Azteca,9,8116
2001,Mexicana (Mexicana de Aviación),9,353522
2002,Aero Cuahonte S.A de C.V,9,556
2002,Aerocalifornia,9,101564
2002,Aerocozumel,9,3030
2002,Aerolineas Internacionales,9,39527
2002,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,63033
2002,Aeromar,9,36088
2002,Aerovías Caribe S.A  de C.V,9,35592
2002,Aeroméxico (Aerovías de México),9,510599
2002,Aviacsa (Consorcio Aviaxsa),9,113967
2002,Grupo  Aereo Monterrey,9,24775
2002,Lineas Aereas Allegro,9,23481
2002,Lineas Aereas Azteca,9,24570
2002,Mexicana (Mexicana de Aviación),9,357281
2003,Aero Cuahonte S.A de C.V,9,309
2003,Aerocalifornia,9,25617
2003,Aerocozumel,9,0
2003,Aerolineas Internacionales,9,0
2003,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,68779
2003,Aeromar,9,50543
2003,Aerovías Caribe S.A  de C.V,9,44836
2003,Aeroméxico (Aerovías de México),9,479304
2003,Aviacsa (Consorcio Aviaxsa),9,152028
2003,Grupo  Aereo Monterrey,9,30264
2003,Lineas Aereas Allegro,9,27413
2003,Lineas Aereas Azteca,9,40229
2003,Mexicana (Mexicana de Aviación),9,369944
2004,Aero Cuahonte S.A de C.V,9,0
2004,Aerocalifornia,9,122379
2004,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,83367
2004,Aeromar,9,44041
2004,Aerovías Caribe S.A  de C.V,9,53473
2004,Aeroméxico (Aerovías de México),9,506670
2004,Aviacsa (Consorcio Aviaxsa),9,193024
2004,Grupo  Aereo Monterrey,9,42960
2004,Lineas Aereas Azteca,9,43176
2004,Mexicana (Mexicana de Aviación),9,355950
2005,ABC Aerolineas,9,0
2005,Aerocalifornia,9,137125
2005,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,68599
2005,Aeromar,9,48798
2005,Aerovías Caribe S.A  de C.V,9,78061
2005,Aeroméxico (Aerovías de México),9,485571
2005,Aviacsa (Consorcio Aviaxsa),9,214869
2005,Avolar,9,1478
2005,Grupo Aereo  Monterrey,9,39849
2005,Lineas Aereas Azteca,9,82841
2005,Mexicana (Mexicana de Aviación),9,367513
2006,ABC Aerolíneas,9,119757
2006,Aerocalifornia,9,55528
2006,Aeroenlaces,9,0
2006,Aerolineas Mesoamericanas,9,27187
2006,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,108353
2006,Aeromar,9,54641
2006,Aerovías Caribe S.A  de C.V,9,101363
2006,Aeroméxico (Aerovías de México),9,432637
2006,Aviacsa (Consorcio Aviaxsa),9,231847
2006,Avolar,9,47973
2006,Grupo  Aereo Monterrey,9,46234
2006,Lineas Aereas Azteca,9,80167
2006,Mexicana (Mexicana de Aviación),9,334730
2006,Vuela,9,99411
2007,Aeroméxico (Aerovías de México),9,414355
2007,Mexicana (Mexicana de Aviación),9,348846
2007,Aviacsa (Consorcio Aviaxsa),9,238450
2007,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,197335
2007,Vuela,9,176793
2007,Aerovías Caribe S.A  de C.V,9,155315
2007,ABC Aerolineas,9,149043
2007,Aerocalifornia,9,113046
2007,Aeroenlaces,9,85980
2007,Avolar,9,71374
2007,Aerolineas Mesoamericanas,9,73301
2007,Grupo Aereo  Monterrey,9,51388
2007,Aeromar,9,38783
2007,Lineas Aereas Azteca,9,0
2008,ABC Aerolineas,9,192517
2008,Aerocalifornia,9,0
2008,Aeroenlaces,9,72294
2008,Aerolineas Mesoamericanas,9,80528
2008,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,9,228356
2008,Aeromar,9,36998
2008,Aerovías Caribe S.A  de C.V,9,295794
2008,Aeroméxico (Aerovías de México),9,376580
2008,Aviacsa (Consorcio Aviaxsa),9,186325
2008,Avolar,9,5810
2008,Grupo Aereo  Monterrey,9,46038
2008,Mexicana (Mexicana de Aviación),9,205831
2008,Vuela,9,259150
2009,Aeroméxico Connect (Aerolitoral),9,317306
2009,Aeroméxico (Aerovias de México),9,297550
2009,Click (Aerovías Caribe),9,293253
2009,Volaris (Concesionaria Vuela Cia de Aviación),9,222392
2009,Interjet (ABC Aerolíneas),9,214674
2009,Mexicana (Mexicana de Aviación),9,186246
2009,Vivaaerobus (Aeroenlaces),9,111348
2009,Aviacsa (Consorcio Aviaxsa),9,0
2009,Magnicharters (Grupo Aéreo Monterrey),9,37513
2009,Aeromar,9,42337
2009,Mexicana Link,9,52764
2009,Aerocalifornia,9,0
2009,Alma (Aerolineas Mesoamericanas),9,0
2009,Avolar,9,0
2010,Aeroméxico Connect (Aerolitoral),9,398633
2010,Click (Aerovías Caribe),9,0
2010,Aeroméxico (Aerovías de México),9,392051
2010,Interjet (ABC Aerolíneas),9,369107
2010,Volaris (Concesionaria Vuela Cia de Aviación),9,313730
2010,Mexicana (Mexicana de Aviación),9,0
2010,Vivaaerobus (Aeroenlaces),9,146119
2010,Mexicana Link ,9,0
2010,Aeromar,9,39984
2010,Magnicharters (Grupo Aéreo Monterrey),9,61830
2010,Aeroméxico Travel,9,17458
2011,Interjet (ABC Aerolíneas),9,492067
2011,Aeroméxico Connect (Aerolitoral),9,408563
2011,Aeroméxico (Aerovías de México),9,397781
2011,Volaris (Concesionaria Vuela Cia de Aviación),9,367499
2011,Vivaaerobus (Aeroenlaces),9,235297
2011,Magnicharters (Grupo Aéreo Monterrey),9,67259
2011,Aeromar,9,48463
2012,Interjet (ABC Aerolíneas),9,532175
2012,Aeroméxico Connect (Aerolitoral),9,451374
2012,Aeroméxico (Aerovías de México),9,368953
2012,Volaris (Concesionaria Vuela Cia de Aviación),9,442913
2012,Vivaaerobus (Aeroenlaces),9,294857
2012,Magnicharters (Grupo Aéreo Monterrey),9,64203
2012,Aeromar,9,45972
2013,Interjet (ABC Aerolíneas),9,566145
2013,Aeroméxico Connect (Aerolitoral),9,475541
2013,Aeroméxico (Aerovías de México),9,439225
2013,Volaris (Concesionaria Vuela Cia de Aviación),9,549500
2013,Vivaaerobus (Aeroenlaces),9,263263
2013,Magnicharters (Grupo Aéreo Monterrey),9,61187
2013,Aeromar,9,39507
2014,Aéreo Calafia,9,4902
2014,Aeromar,9,37970
2014,Aeroméxico (Aerovías de México),9,390897
2014,Aeroméxico Connect (Aerolitoral),9,546398
2014,Interjet (ABC Aerolíneas),9,637236
2014,Magnicharters (Grupo Aéreo Monterrey),9,79034
2014,Transportes Aéreos Regionales (TAR),9,9978
2014,Vivaaerobus (Aeroenlaces),9,291581
2014,Volaris (Concesionaria Vuela Cia de Aviación),9,532873
2015,Aéreo Calafia,9,7518
2015,Aeromar,9,36493
2015,Aeroméxico (Aerovías de México),9,408481
2015,Aeroméxico Connect (Aerolitoral),9,545465
2015,Interjet (ABC Aerolíneas),9,772378
2015,Magnicharters (Grupo Aéreo Monterrey),9,74691
2015,Transportes Aéreos Regionales (TAR),9,22435
2015,Vivaaerobus (Aeroenlaces),9,343200
2015,Volaris (Concesionaria Vuela Cia de Aviación),9,693475
2016,Aéreo Calafia,9,13332
2016,Aeromar,9,40683
2016,Aeroméxico (Aerovías de México),9,479586
2016,Aeroméxico Connect (Aerolitoral),9,574090
2016,Interjet (ABC Aerolíneas),9,695574
2016,Magnicharters (Grupo Aéreo Monterrey),9,62816
2016,Transportes Aéreos Regionales (TAR),9,47353
2016,Vivaaerobus (Aeroenlaces),9,515585
2016,Volaris (Concesionaria Vuela Cia de Aviación),9,895324
2017,Aéreo Calafia,9,20228
2017,Aeromar,9,43739
2017,Aeroméxico (Aerovías de México),9,384570
2017,Aeroméxico Connect (Aerolitoral),9,601628
2017,Interjet (ABC Aerolíneas),9,718766
2017,Magnicharters (Grupo Aéreo Monterrey),9,64241
2017,Transportes Aéreos Regionales (TAR),9,43496
2017,Vivaaerobus (Aeroenlaces),9,598539
2017,Volaris (Concesionaria Vuela Cia de Aviación),9,941678
2018,Aéreo Calafia,9,21054
2018,Aeromar,9,56351
2018,Aeroméxico (Aerovías de México),9,421334
2018,Aeroméxico Connect (Aerolitoral),9,666378
2018,Interjet (ABC Aerolíneas),9,761942
2018,Magnicharters (Grupo Aéreo Monterrey),9,61896
2018,Transportes Aéreos Regionales (TAR),9,46860
2018,Vivaaerobus (Aeroenlaces),9,743064
2018,Volaris (Concesionaria Vuela Cia de Aviación),9,1122015
2019,Aéreo Calafia,9,15863
2019,Aeromar,9,59968
2019,Aeroméxico (Aerovías de México),9,431066
2019,Aeroméxico Connect (Aerolitoral),9,582088
